prompt,group_name,path,Prompt,subset,Challenge,Note
a_basketball_game_between_a_team_of_four_cats_and_a_team_of_three_dogs,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/a_basketball_game_between_a_team_of_four_cats_and_a_team_of_three_dogs/stabilityai/stable-diffusion-2-1/27.png,a basketball game between a team of four cats and a team of three dogs,Animals,Quantity,
a_basketball_hoop_with_a_large_blue_ball_stuck_in_it,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/a_basketball_hoop_with_a_large_blue_ball_stuck_in_it/CompVis/stable-diffusion-v1-4/15.png,a basketball hoop with a large blue ball stuck in it,Outdoor Scenes,Simple Detail,
a_basketball_hoop_with_a_large_blue_ball_stuck_in_it,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/a_basketball_hoop_with_a_large_blue_ball_stuck_in_it/runwayml/stable-diffusion-v1-5/11.png,a basketball hoop with a large blue ball stuck in it,Outdoor Scenes,Simple Detail,
a_basketball_hoop_with_a_large_blue_ball_stuck_in_it,stabilityai/stable-diffusion-2,./data/txt2img_parti/a_basketball_hoop_with_a_large_blue_ball_stuck_in_it/stabilityai/stable-diffusion-2/41.png,a basketball hoop with a large blue ball stuck in it,Outdoor Scenes,Simple Detail,
a_basketball_hoop_with_a_large_blue_ball_stuck_in_it,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/a_basketball_hoop_with_a_large_blue_ball_stuck_in_it/stabilityai/stable-diffusion-2-1/45.png,a basketball hoop with a large blue ball stuck in it,Outdoor Scenes,Simple Detail,
a_basketball_to_the_left_of_two_soccer_balls_on_a_gravel_driveway,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/a_basketball_to_the_left_of_two_soccer_balls_on_a_gravel_driveway/CompVis/stable-diffusion-v1-4/45.png,a basketball to the left of two soccer balls on a gravel driveway,Artifacts,Complex,
a_basketball_to_the_left_of_two_soccer_balls_on_a_gravel_driveway,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/a_basketball_to_the_left_of_two_soccer_balls_on_a_gravel_driveway/runwayml/stable-diffusion-v1-5/25.png,a basketball to the left of two soccer balls on a gravel driveway,Artifacts,Complex,
a_basketball_to_the_left_of_two_soccer_balls_on_a_gravel_driveway,stabilityai/stable-diffusion-2,./data/txt2img_parti/a_basketball_to_the_left_of_two_soccer_balls_on_a_gravel_driveway/stabilityai/stable-diffusion-2/3.png,a basketball to the left of two soccer balls on a gravel driveway,Artifacts,Complex,
a_basketball_to_the_left_of_two_soccer_balls_on_a_gravel_driveway,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/a_basketball_to_the_left_of_two_soccer_balls_on_a_gravel_driveway/stabilityai/stable-diffusion-2-1/45.png,a basketball to the left of two soccer balls on a gravel driveway,Artifacts,Complex,
a_bat_landing_on_a_baseball_bat,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/a_bat_landing_on_a_baseball_bat/CompVis/stable-diffusion-v1-4/27.png,a bat landing on a baseball bat,Animals,Linguistic Structures,
a_bat_landing_on_a_baseball_bat,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/a_bat_landing_on_a_baseball_bat/runwayml/stable-diffusion-v1-5/27.png,a bat landing on a baseball bat,Animals,Linguistic Structures,
a_bat_landing_on_a_baseball_bat,stabilityai/stable-diffusion-2,./data/txt2img_parti/a_bat_landing_on_a_baseball_bat/stabilityai/stable-diffusion-2/20.png,a bat landing on a baseball bat,Animals,Linguistic Structures,
a_bat_landing_on_a_baseball_bat,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/a_bat_landing_on_a_baseball_bat/stabilityai/stable-diffusion-2-1/9.png,a bat landing on a baseball bat,Animals,Linguistic Structures,
a_beach_with_a_cruise_ship_passing_by,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/a_beach_with_a_cruise_ship_passing_by/CompVis/stable-diffusion-v1-4/33.png,a beach with a cruise ship passing by,Outdoor Scenes,Fine-grained Detail,
a_beach_with_a_cruise_ship_passing_by,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/a_beach_with_a_cruise_ship_passing_by/runwayml/stable-diffusion-v1-5/42.png,a beach with a cruise ship passing by,Outdoor Scenes,Fine-grained Detail,
a_beach_with_a_cruise_ship_passing_by,stabilityai/stable-diffusion-2,./data/txt2img_parti/a_beach_with_a_cruise_ship_passing_by/stabilityai/stable-diffusion-2/12.png,a beach with a cruise ship passing by,Outdoor Scenes,Fine-grained Detail,
a_beach_with_a_cruise_ship_passing_by,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/a_beach_with_a_cruise_ship_passing_by/stabilityai/stable-diffusion-2-1/48.png,a beach with a cruise ship passing by,Outdoor Scenes,Fine-grained Detail,
a_beach_with_apartment_buildings_next_to_it,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/a_beach_with_apartment_buildings_next_to_it/CompVis/stable-diffusion-v1-4/11.png,a beach with apartment buildings next to it,Outdoor Scenes,Simple Detail,
a_beach_with_apartment_buildings_next_to_it,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/a_beach_with_apartment_buildings_next_to_it/runwayml/stable-diffusion-v1-5/21.png,a beach with apartment buildings next to it,Outdoor Scenes,Simple Detail,
a_beach_with_apartment_buildings_next_to_it,stabilityai/stable-diffusion-2,./data/txt2img_parti/a_beach_with_apartment_buildings_next_to_it/stabilityai/stable-diffusion-2/20.png,a beach with apartment buildings next to it,Outdoor Scenes,Simple Detail,
a_beach_with_apartment_buildings_next_to_it,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/a_beach_with_apartment_buildings_next_to_it/stabilityai/stable-diffusion-2-1/16.png,a beach with apartment buildings next to it,Outdoor Scenes,Simple Detail,
a_beat-up_truck_at_the_base_of_the_Great_Pyramid,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/a_beat-up_truck_at_the_base_of_the_Great_Pyramid/CompVis/stable-diffusion-v1-4/33.png,a beat-up truck at the base of the Great Pyramid,World Knowledge,Fine-grained Detail,
a_beat-up_truck_at_the_base_of_the_Great_Pyramid,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/a_beat-up_truck_at_the_base_of_the_Great_Pyramid/runwayml/stable-diffusion-v1-5/35.png,a beat-up truck at the base of the Great Pyramid,World Knowledge,Fine-grained Detail,
a_beat-up_truck_at_the_base_of_the_Great_Pyramid,stabilityai/stable-diffusion-2,./data/txt2img_parti/a_beat-up_truck_at_the_base_of_the_Great_Pyramid/stabilityai/stable-diffusion-2/5.png,a beat-up truck at the base of the Great Pyramid,World Knowledge,Fine-grained Detail,
a_beat-up_truck_at_the_base_of_the_Great_Pyramid,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/a_beat-up_truck_at_the_base_of_the_Great_Pyramid/stabilityai/stable-diffusion-2-1/14.png,a beat-up truck at the base of the Great Pyramid,World Knowledge,Fine-grained Detail,
a_bench,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/a_bench/CompVis/stable-diffusion-v1-4/25.png,a bench,Artifacts,Basic,
a_bench,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/a_bench/runwayml/stable-diffusion-v1-5/5.png,a bench,Artifacts,Basic,
a_bench,stabilityai/stable-diffusion-2,./data/txt2img_parti/a_bench/stabilityai/stable-diffusion-2/8.png,a bench,Artifacts,Basic,
a_bench,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/a_bench/stabilityai/stable-diffusion-2-1/20.png,a bench,Artifacts,Basic,
a_bench_next_to_a_flower_pot,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/a_bench_next_to_a_flower_pot/CompVis/stable-diffusion-v1-4/5.png,a bench next to a flower pot,Artifacts,Simple Detail,
a_bench_next_to_a_flower_pot,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/a_bench_next_to_a_flower_pot/runwayml/stable-diffusion-v1-5/45.png,a bench next to a flower pot,Artifacts,Simple Detail,
a_bench_next_to_a_flower_pot,stabilityai/stable-diffusion-2,./data/txt2img_parti/a_bench_next_to_a_flower_pot/stabilityai/stable-diffusion-2/14.png,a bench next to a flower pot,Artifacts,Simple Detail,
a_bench_next_to_a_flower_pot,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/a_bench_next_to_a_flower_pot/stabilityai/stable-diffusion-2-1/24.png,a bench next to a flower pot,Artifacts,Simple Detail,
a_bench_without_any_cats_on_it,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/a_bench_without_any_cats_on_it/CompVis/stable-diffusion-v1-4/38.png,a bench without any cats on it,Artifacts,Linguistic Structures,Negation
a_bench_without_any_cats_on_it,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/a_bench_without_any_cats_on_it/runwayml/stable-diffusion-v1-5/44.png,a bench without any cats on it,Artifacts,Linguistic Structures,Negation
a_bench_without_any_cats_on_it,stabilityai/stable-diffusion-2,./data/txt2img_parti/a_bench_without_any_cats_on_it/stabilityai/stable-diffusion-2/24.png,a bench without any cats on it,Artifacts,Linguistic Structures,Negation
a_bench_without_any_cats_on_it,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/a_bench_without_any_cats_on_it/stabilityai/stable-diffusion-2-1/1.png,a bench without any cats on it,Artifacts,Linguistic Structures,Negation
a_bicycle_wheel_that_is_made_of_red_yarn,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/a_bicycle_wheel_that_is_made_of_red_yarn/CompVis/stable-diffusion-v1-4/27.png,a bicycle wheel that is made of red yarn,Vehicles,Imagination,
a_bicycle_wheel_that_is_made_of_red_yarn,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/a_bicycle_wheel_that_is_made_of_red_yarn/runwayml/stable-diffusion-v1-5/8.png,a bicycle wheel that is made of red yarn,Vehicles,Imagination,
a_bicycle_wheel_that_is_made_of_red_yarn,stabilityai/stable-diffusion-2,./data/txt2img_parti/a_bicycle_wheel_that_is_made_of_red_yarn/stabilityai/stable-diffusion-2/45.png,a bicycle wheel that is made of red yarn,Vehicles,Imagination,
a_bicycle_wheel_that_is_made_of_red_yarn,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/a_bicycle_wheel_that_is_made_of_red_yarn/stabilityai/stable-diffusion-2-1/5.png,a bicycle wheel that is made of red yarn,Vehicles,Imagination,
a_bike_rack_with_some_bike_locks_attached_to_it_but_no_bicycles,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/a_bike_rack_with_some_bike_locks_attached_to_it_but_no_bicycles/CompVis/stable-diffusion-v1-4/13.png,a bike rack with some bike locks attached to it but no bicycles,Vehicles,Imagination,
a_bike_rack_with_some_bike_locks_attached_to_it_but_no_bicycles,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/a_bike_rack_with_some_bike_locks_attached_to_it_but_no_bicycles/runwayml/stable-diffusion-v1-5/37.png,a bike rack with some bike locks attached to it but no bicycles,Vehicles,Imagination,
a_bike_rack_with_some_bike_locks_attached_to_it_but_no_bicycles,stabilityai/stable-diffusion-2,./data/txt2img_parti/a_bike_rack_with_some_bike_locks_attached_to_it_but_no_bicycles/stabilityai/stable-diffusion-2/29.png,a bike rack with some bike locks attached to it but no bicycles,Vehicles,Imagination,
a_bike_rack_with_some_bike_locks_attached_to_it_but_no_bicycles,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/a_bike_rack_with_some_bike_locks_attached_to_it_but_no_bicycles/stabilityai/stable-diffusion-2-1/48.png,a bike rack with some bike locks attached to it but no bicycles,Vehicles,Imagination,
a_bird,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/a_bird/CompVis/stable-diffusion-v1-4/16.png,a bird,Animals,Basic,
a_bird,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/a_bird/runwayml/stable-diffusion-v1-5/31.png,a bird,Animals,Basic,
a_bird,stabilityai/stable-diffusion-2,./data/txt2img_parti/a_bird/stabilityai/stable-diffusion-2/47.png,a bird,Animals,Basic,
a_bird,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/a_bird/stabilityai/stable-diffusion-2-1/7.png,a bird,Animals,Basic,
a_bird_and_its_reflection_in_a_fountain,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/a_bird_and_its_reflection_in_a_fountain/CompVis/stable-diffusion-v1-4/20.png,a bird and its reflection in a fountain,Outdoor Scenes,Fine-grained Detail,
a_bird_and_its_reflection_in_a_fountain,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/a_bird_and_its_reflection_in_a_fountain/runwayml/stable-diffusion-v1-5/44.png,a bird and its reflection in a fountain,Outdoor Scenes,Fine-grained Detail,
a_bird_and_its_reflection_in_a_fountain,stabilityai/stable-diffusion-2,./data/txt2img_parti/a_bird_and_its_reflection_in_a_fountain/stabilityai/stable-diffusion-2/48.png,a bird and its reflection in a fountain,Outdoor Scenes,Fine-grained Detail,
a_bird_and_its_reflection_in_a_fountain,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/a_bird_and_its_reflection_in_a_fountain/stabilityai/stable-diffusion-2-1/48.png,a bird and its reflection in a fountain,Outdoor Scenes,Fine-grained Detail,
a_bird_landing_on_a_bat,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/a_bird_landing_on_a_bat/CompVis/stable-diffusion-v1-4/29.png,a bird landing on a bat,Animals,Linguistic Structures,
a_bird_landing_on_a_bat,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/a_bird_landing_on_a_bat/runwayml/stable-diffusion-v1-5/25.png,a bird landing on a bat,Animals,Linguistic Structures,
a_bird_landing_on_a_bat,stabilityai/stable-diffusion-2,./data/txt2img_parti/a_bird_landing_on_a_bat/stabilityai/stable-diffusion-2/36.png,a bird landing on a bat,Animals,Linguistic Structures,
a_bird_landing_on_a_bat,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/a_bird_landing_on_a_bat/stabilityai/stable-diffusion-2-1/43.png,a bird landing on a bat,Animals,Linguistic Structures,
a_bird_standing_on_a_stick,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/a_bird_standing_on_a_stick/CompVis/stable-diffusion-v1-4/1.png,a bird standing on a stick,Animals,Simple Detail,
a_bird_standing_on_a_stick,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/a_bird_standing_on_a_stick/runwayml/stable-diffusion-v1-5/39.png,a bird standing on a stick,Animals,Simple Detail,
a_bird_standing_on_a_stick,stabilityai/stable-diffusion-2,./data/txt2img_parti/a_bird_standing_on_a_stick/stabilityai/stable-diffusion-2/14.png,a bird standing on a stick,Animals,Simple Detail,
a_bird_standing_on_a_stick,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/a_bird_standing_on_a_stick/stabilityai/stable-diffusion-2-1/35.png,a bird standing on a stick,Animals,Simple Detail,
a_black_and_orange_yin-yang_symbol_with_tiger's_heads_instead_of_circles,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/a_black_and_orange_yin-yang_symbol_with_tiger's_heads_instead_of_circles/CompVis/stable-diffusion-v1-4/43.png,a black and orange yin-yang symbol with tiger's heads instead of circles,Illustrations,Complex,
a_black_and_orange_yin-yang_symbol_with_tiger's_heads_instead_of_circles,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/a_black_and_orange_yin-yang_symbol_with_tiger's_heads_instead_of_circles/runwayml/stable-diffusion-v1-5/25.png,a black and orange yin-yang symbol with tiger's heads instead of circles,Illustrations,Complex,
a_black_and_orange_yin-yang_symbol_with_tiger's_heads_instead_of_circles,stabilityai/stable-diffusion-2,./data/txt2img_parti/a_black_and_orange_yin-yang_symbol_with_tiger's_heads_instead_of_circles/stabilityai/stable-diffusion-2/46.png,a black and orange yin-yang symbol with tiger's heads instead of circles,Illustrations,Complex,
a_black_and_orange_yin-yang_symbol_with_tiger's_heads_instead_of_circles,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/a_black_and_orange_yin-yang_symbol_with_tiger's_heads_instead_of_circles/stabilityai/stable-diffusion-2-1/43.png,a black and orange yin-yang symbol with tiger's heads instead of circles,Illustrations,Complex,
a_black_background_with_a_large_yellow_circle,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/a_black_background_with_a_large_yellow_circle/CompVis/stable-diffusion-v1-4/40.png,a black background with a large yellow circle,Illustrations,Properties & Positioning,
a_black_background_with_a_large_yellow_circle,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/a_black_background_with_a_large_yellow_circle/runwayml/stable-diffusion-v1-5/18.png,a black background with a large yellow circle,Illustrations,Properties & Positioning,
a_black_background_with_a_large_yellow_circle,stabilityai/stable-diffusion-2,./data/txt2img_parti/a_black_background_with_a_large_yellow_circle/stabilityai/stable-diffusion-2/45.png,a black background with a large yellow circle,Illustrations,Properties & Positioning,
a_black_background_with_a_large_yellow_circle,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/a_black_background_with_a_large_yellow_circle/stabilityai/stable-diffusion-2-1/22.png,a black background with a large yellow circle,Illustrations,Properties & Positioning,
a_black_background_with_a_large_yellow_circle_and_a_small_red_square,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/a_black_background_with_a_large_yellow_circle_and_a_small_red_square/CompVis/stable-diffusion-v1-4/0.png,a black background with a large yellow circle and a small red square,Illustrations,Properties & Positioning,
a_black_background_with_a_large_yellow_circle_and_a_small_red_square,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/a_black_background_with_a_large_yellow_circle_and_a_small_red_square/runwayml/stable-diffusion-v1-5/30.png,a black background with a large yellow circle and a small red square,Illustrations,Properties & Positioning,
a_black_background_with_a_large_yellow_circle_and_a_small_red_square,stabilityai/stable-diffusion-2,./data/txt2img_parti/a_black_background_with_a_large_yellow_circle_and_a_small_red_square/stabilityai/stable-diffusion-2/0.png,a black background with a large yellow circle and a small red square,Illustrations,Properties & Positioning,
a_black_background_with_a_large_yellow_circle_and_a_small_red_square,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/a_black_background_with_a_large_yellow_circle_and_a_small_red_square/stabilityai/stable-diffusion-2-1/37.png,a black background with a large yellow circle and a small red square,Illustrations,Properties & Positioning,
a_black_background_with_a_large_yellow_square,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/a_black_background_with_a_large_yellow_square/CompVis/stable-diffusion-v1-4/30.png,a black background with a large yellow square,Illustrations,Properties & Positioning,
a_black_background_with_a_large_yellow_square,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/a_black_background_with_a_large_yellow_square/runwayml/stable-diffusion-v1-5/42.png,a black background with a large yellow square,Illustrations,Properties & Positioning,
a_black_background_with_a_large_yellow_square,stabilityai/stable-diffusion-2,./data/txt2img_parti/a_black_background_with_a_large_yellow_square/stabilityai/stable-diffusion-2/32.png,a black background with a large yellow square,Illustrations,Properties & Positioning,
a_black_background_with_a_large_yellow_square,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/a_black_background_with_a_large_yellow_square/stabilityai/stable-diffusion-2-1/40.png,a black background with a large yellow square,Illustrations,Properties & Positioning,
a_black_baseball_hat,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/a_black_baseball_hat/CompVis/stable-diffusion-v1-4/24.png,a black baseball hat,Artifacts,Simple Detail,
a_black_baseball_hat,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/a_black_baseball_hat/runwayml/stable-diffusion-v1-5/41.png,a black baseball hat,Artifacts,Simple Detail,
a_black_baseball_hat,stabilityai/stable-diffusion-2,./data/txt2img_parti/a_black_baseball_hat/stabilityai/stable-diffusion-2/43.png,a black baseball hat,Artifacts,Simple Detail,
